"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"293","3","0","0","1","0","0","0","0","0","0","1","0",61.10015282,7.443790067,0.01325064,2275.9431,18.72266726,0.295084529,0.335532204,0.060626732,0.021740006,0.052223601,0.546026686,"1"
"294","3","0","0","1","0","0","0","0","0","0","1","0",62.71517009,7.443790067,0.013600884,2336.1015,19.21755033,0.302884291,0.344401091,0.062229235,0.022314644,0.053603991,0.560459425,"1"
"295","3","0","0","1","0","0","0","0","0","0","1","0",36.88042929,7.443790067,0.007998168,1373.7733,11.30111749,0.178114843,0.202529309,0.036594669,0.013122402,0.031522488,0.329585077,"1"
"296","3","0","0","1","0","0","0","0","0","0","1","0",62.59925677,7.443790067,0.013575747,2331.7838,19.18203149,0.302324485,0.343764551,0.06211422,0.022273401,0.053504917,0.559423556,"1"
"297","3","0","0","1","0","0","0","0","0","0","1","0",61.47926512,7.443790067,0.013332857,2290.0648,18.83883707,0.29691546,0.337614104,0.061002907,0.021874898,0.052547637,0.549414656,"1"
"298","3","0","0","1","0","0","0","0","0","0","1","0",70.13271543,7.443790067,0.015209509,2612.4005,21.49047808,0.338707489,0.385134628,0.069589308,0.024953876,0.059943925,0.626746947,"1"
"299","4","1","1","0","0","0","0","0","0","0","1","0",158.1988989,7.443790067,0.034308205,5892.81165,48.47623464,0.764025055,0.868751105,0.15697313,0.056288648,0.135215967,1.413757848,"1"
"300","4","1","1","0","0","0","0","0","0","0","1","0",202.0967072,7.443790067,0.043828215,7527.978,61.92765857,0.976030483,1.109816433,0.200530805,0.071907899,0.172736358,1.806054327,"1"
"301","4","1","1","0","0","0","0","0","0","0","1","0",341.4735596,7.443790067,0.074054529,12719.68,104.6363313,1.649154051,1.875206049,0.338827727,0.121499487,0.291864721,3.051607364,"1"
"302","4","1","1","0","0","0","0","0","0","0","1","0",284.9245861,7.443790067,0.061790893,10613.26553,87.30826313,1.376049543,1.5646667,0.282716911,0.101378833,0.243531109,2.546252676,"1"
"303","4","1","1","0","0","0","0","0","0","0","1","0",324.1879049,7.443790067,0.070305832,12075.8,99.33955962,1.565672603,1.780281675,0.321676006,0.115349089,0.277090304,2.897132648,"1"
"304","4","1","1","0","0","0","0","0","0","0","1","0",377.9740282,7.443790067,0.081970296,14079.3,115.821019,1.825433866,2.0756488,0.37504538,0.134486695,0.323062448,3.377796891,"1"
"305","4","1","1","0","0","0","0","0","0","0","1","0",342.4486092,7.443790067,0.074265986,12756,104.9351118,1.653863075,1.880560546,0.339795222,0.121846418,0.292698117,3.060320977,"1"
"306","4","1","1","0","0","0","0","0","0","0","1","0",318.9368115,7.443790067,0.06916704,11880.2,97.73048876,1.540312332,1.751445234,0.3164656,0.113480701,0.272602082,2.850205807,"1"
"307","4","1","1","0","0","0","0","0","0","0","1","0",385.949462,7.443790067,0.083699909,14376.38,118.2648982,1.863951398,2.119445988,0.382959018,0.137324429,0.329879221,3.449070029,"1"
"308","4","1","1","0","0","0","0","0","0","0","1","0",188.9166774,7.443790067,0.040969894,7037.03,57.88895653,0.91237724,1.037438145,0.187452898,0.067218321,0.161471106,1.688269875,"1"
"309","4","1","1","0","0","0","0","0","0","0","1","0",384.6560178,7.443790067,0.083419403,14328.2,117.8685535,1.857704681,2.112343024,0.381675595,0.136864209,0.328773687,3.437511056,"1"
"310","4","1","1","0","0","0","0","0","0","0","1","0",316.6064326,7.443790067,0.068661657,11793.39482,97.01640039,1.529057716,1.738647931,0.314153278,0.11265153,0.270610258,2.829380179,"1"
"311","2","1","0","0","1","0","0","0","0","0","1","0",4.556429621,7.443790067,0.000988142,169.7242,1.396207894,0.022005377,0.025021687,0.004521125,0.00162122,0.003894477,0.040718919,"1"
"312","2","1","0","0","1","0","0","0","0","0","1","0",4.682560563,7.443790067,0.001015495,174.4225,1.434857677,0.022614529,0.025714336,0.004646279,0.001666099,0.004002284,0.041846099,"1"
"313","2","1","0","0","1","0","0","0","0","0","1","0",4.54756236,7.443790067,0.000986219,169.3939,1.393490736,0.021962552,0.024972992,0.004512327,0.001618065,0.003886898,0.040639676,"1"
"314","2","1","0","0","1","0","0","0","0","0","1","0",5.869495604,7.443790067,0.001272903,218.6351,1.798565275,0.028346858,0.032232404,0.005824017,0.002088421,0.005016783,0.052453244,"0"
"315","2","1","0","0","1","0","0","0","0","0","1","0",3.027413762,7.443790067,0.000656548,112.7693,0.927677885,0.014620961,0.016625078,0.003003957,0.001077182,0.002587595,0.027054739,"1"
"316","2","1","0","0","1","0","0","0","0","0","1","0",9.007740727,7.443790067,0.001953487,335.5328,2.760204756,0.043503082,0.049466114,0.008937946,0.003205038,0.007699108,0.080498437,"1"
"317","2","1","0","0","1","0","0","0","0","0","1","0",7.473165045,7.443790067,0.001620687,278.3708,2.289971073,0.036091815,0.041038973,0.007415261,0.002659022,0.006387473,0.066784572,"1"
"318","2","1","0","0","1","0","0","0","0","0","1","0",6.00413407,7.443790067,0.001302102,223.6503,1.839821984,0.028997097,0.032971773,0.005957612,0.002136327,0.005131861,0.053656452,"1"
"319","2","1","0","0","1","0","0","0","0","0","1","0",5.044228282,7.443790067,0.001093929,187.8944,1.545682021,0.024361211,0.027700439,0.005005144,0.001794784,0.004311409,0.045078173,"0"
"320","2","1","0","0","1","0","0","0","0","0","1","0",4.63887662,7.443790067,0.001006022,172.7953,1.421471787,0.022403556,0.025474445,0.004602933,0.001650556,0.003964947,0.041455713,"1"
"321","2","1","0","0","1","0","0","0","0","0","1","0",6.128219341,7.443790067,0.001329012,228.2724,1.87784492,0.02959637,0.033653188,0.006080736,0.002180478,0.00523792,0.054765351,"0"
"322","2","1","0","0","1","0","0","0","0","0","1","0",4.120658665,7.443790067,0.000893637,153.492,1.262676401,0.019900811,0.022628645,0.004088731,0.001466169,0.003522015,0.036824615,"1"
"323","2","1","0","0","1","0","0","0","0","0","1","0",6.814021272,7.443790067,0.00147774,253.8181,2.087992371,0.032908465,0.037419278,0.006761224,0.002424493,0.005824089,0.060894078,"0"
"324","2","1","0","0","1","0","0","0","0","0","1","0",8.161114663,7.443790067,0.001769881,303.9965,2.500776631,0.039414282,0.044816857,0.00809788,0.002903801,0.006975478,0.072932492,"1"
"325","3","0","0","1","0","0","0","0","0","0","1","0",63.2799311,7.443790067,0.013723363,2357.1385,19.39060771,0.305611816,0.347502482,0.062789621,0.022515591,0.054086704,0.56550646,"1"
"326","3","0","0","1","0","0","0","0","0","0","1","0",1.666891962,7.443790067,0.000361495,62.0907,0.510778813,0.008050291,0.009153757,0.001653976,0.000593096,0.001424728,0.014896321,"1"
"327","3","0","0","1","0","0","0","0","0","0","1","0",5.0659575,7.443790067,0.001098642,188.7038,1.552340416,0.024466153,0.027819765,0.005026705,0.001802515,0.004329982,0.045272358,"1"
"328","3","0","0","1","0","0","0","0","0","0","1","0",64.28348325,7.443790067,0.013941001,2394.5202,19.69812204,0.310458493,0.353013501,0.063785397,0.022872665,0.054944462,0.574474788,"1"
"329","3","0","0","1","0","0","0","0","0","0","1","0",61.0830975,7.443790067,0.013246941,2275.3078,18.71744107,0.29500216,0.335438545,0.060609809,0.021733937,0.052209024,0.54587427,"1"
"330","3","0","0","1","0","0","0","0","0","0","1","0",25.28013567,7.443790067,0.005482441,941.6695,7.746487474,0.12209097,0.138826161,0.025084258,0.008994909,0.02160747,0.225918072,"0"
"331","3","0","0","1","0","0","0","0","0","0","1","0",18.36119723,7.443790067,0.003981948,683.9433,5.626345768,0.088675805,0.10083073,0.01821893,0.006533086,0.015693706,0.164086393,"1"
"332","3","0","0","1","0","0","0","0","0","0","1","0",52.46664914,7.443790067,0.011378313,1954.3504,16.07713842,0.253388834,0.288121218,0.052060123,0.018668125,0.044844362,0.46887265,"0"
"333","3","0","0","1","0","0","0","0","0","0","1","0",75.63322507,7.443790067,0.016402391,2817.2911,23.17597651,0.365272321,0.415340741,0.075047198,0.026911009,0.064645328,0.675902717,"1"
"334","3","0","0","1","0","0","0","0","0","0","1","0",21.92219833,7.443790067,0.004754213,816.5884,6.717528615,0.105873738,0.120386009,0.021752339,0.007800123,0.01873737,0.195909581,"1"
"335","3","0","0","1","0","0","0","0","0","0","1","0",116.8412775,7.443790067,0.02533908,4352.2657,35.80318968,0.564287514,0.641635243,0.115935959,0.041573219,0.099866727,1.044161965,"1"
"336","3","0","0","1","0","0","0","0","0","0","1","0",117.0098333,7.443790067,0.025375634,4358.5443,35.85483954,0.565101558,0.642560869,0.116103208,0.041633193,0.100010795,1.045668278,"1"
"337","3","0","0","1","0","0","0","0","0","0","1","0",20.62141443,7.443790067,0.004472115,768.135,6.318934781,0.099591574,0.113242739,0.020461634,0.007337292,0.017625562,0.184285015,"1"
"338","3","0","0","1","0","0","0","0","0","0","1","0",0.059949983,7.443790067,1.3e-05,2.2331,0.018370226,0.00028953,0.000329216,5.95e-05,2.13e-05,5.12e-05,0.000535748,"1"
"339","3","0","0","1","0","0","0","0","0","0","1","0",6.602984229,7.443790067,0.001431973,245.9571,2.023325163,0.031889257,0.036260365,0.006551822,0.002349404,0.005643711,0.059008127,"1"
"340","2","0","0","0","0","0","0","0","0","0","1","0",3.731546198,7.443790067,0.000809251,138.9978,1.143442276,0.018021584,0.02049183,0.003702633,0.001327719,0.003189432,0.033347278,"1"
"341","2","0","0","0","0","0","0","0","0","0","1","0",2.079932341,7.443790067,0.00045107,77.4762,0.637345069,0.010045079,0.011421973,0.002063816,0.000740059,0.001777762,0.018587491,"1"
"342","2","0","0","0","0","0","0","0","0","0","1","0",2.819794226,7.443790067,0.000611522,105.0356,0.864057888,0.013618258,0.015484933,0.002797946,0.001003309,0.002410138,0.02519933,"1"
"343","2","0","0","0","0","0","0","0","0","0","1","0",1.041560828,7.443790067,0.000225881,38.7975,0.319161179,0.005030241,0.005719743,0.001033491,0.000370597,0.000890244,0.009307996,"1"
"344","3","0","1","1","0","0","0","0","0","1","1","1",31.01856871,7.443790067,0.006726921,1155.4226,9.504891788,0.149804858,0.170338833,0.030778228,0.011036697,0.026512231,0.277200064,"1"
"345","3","0","1","1","0","0","0","0","0","1","1","1",45.07356327,7.443790067,0.009774993,1678.9625,13.81170567,0.217683763,0.247522,0.044724321,0.016037595,0.038525334,0.402803713,"1"
"346","3","0","1","1","0","0","0","0","0","1","1","1",43.01409301,7.443790067,0.00932836,1602.2485,13.18063071,0.207737506,0.236212395,0.042680808,0.015304817,0.036765061,0.384399082,"1"
"347","3","0","1","1","0","0","0","0","0","1","1","1",43.62881458,7.443790067,0.009461673,1625.1465,13.3689973,0.210706318,0.239588146,0.043290766,0.01552354,0.037290477,0.389892594,"1"
"348","3","0","1","1","0","0","0","0","0","1","1","1",20.88326305,7.443790067,0.004528902,777.8887,6.399171971,0.100856177,0.114680683,0.020721454,0.00743046,0.01784937,0.186625048,"1"
"349","3","0","1","1","0","0","0","0","0","1","1","1",82.89634101,7.443790067,0.017977525,3087.8377,25.40158311,0.400349698,0.455226227,0.082254037,0.029495294,0.070853267,0.740810167,"1"
"350","3","0","1","1","0","0","0","0","0","1","1","1",39.16779056,7.443790067,0.008494222,1458.9761,12.00202415,0.189161704,0.21509038,0.038864308,0.013936266,0.033477544,0.350026275,"1"
"351","3","0","1","1","0","0","0","0","0","1","1","1",93.41132006,7.443790067,0.020257883,3479.5142,28.62364467,0.451132021,0.512969357,0.092687543,0.033236621,0.079840644,0.834778167,"1"
"352","3","0","1","1","0","0","0","0","0","1","1","1",44.22665532,7.443790067,0.009591326,1647.4157,13.55219117,0.213593603,0.242871195,0.043883975,0.015736258,0.037801464,0.395235248,"1"
"353","3","0","1","1","0","0","0","0","0","1","1","1",66.17732392,7.443790067,0.014351713,2465.0646,20.27844381,0.319604838,0.363413549,0.065664564,0.023546511,0.056563168,0.591399256,"1"
"354","3","0","1","1","0","0","0","0","0","1","1","1",93.86377317,7.443790067,0.020356005,3496.3678,28.76228801,0.453317153,0.515454009,0.09313649,0.033397608,0.080227365,0.838821552,"1"
"355","2","0","1","1","0","0","0","0","0","0","1","0",3.054171251,7.443790067,0.000662351,113.766,0.935877071,0.014750187,0.016772017,0.003030507,0.001086703,0.002610465,0.02729386,"1"
"356","2","0","1","1","0","0","0","0","0","0","1","0",9.706361662,7.443790067,0.002104995,361.556,2.974280281,0.046877087,0.053302599,0.009631154,0.003453614,0.008296234,0.086741722,"1"
"357","2","0","1","1","0","0","0","0","0","0","1","0",10.39735294,7.443790067,0.002254848,387.295,3.186017882,0.050214244,0.057097185,0.010316791,0.003699475,0.008886839,0.092916824,"1"
"358","2","0","1","1","0","0","0","0","0","0","1","0",9.331912525,7.443790067,0.002023789,347.608,2.85953938,0.045068676,0.051246307,0.009259606,0.003320382,0.007976184,0.083395426,"1"
"359","2","0","1","1","0","0","0","0","0","0","1","0",3.974991829,7.443790067,0.000862047,148.066,1.218040315,0.01919731,0.021828714,0.003944192,0.001414339,0.00339751,0.035522851,"1"
"360","2","0","1","1","0","0","0","0","0","0","1","0",12.27308862,7.443790067,0.002661634,457.165,3.760791813,0.059273151,0.06739781,0.012177993,0.00436688,0.01049007,0.109679495,"1"
"361","2","0","1","1","0","0","0","0","0","0","1","0",10.38280237,7.443790067,0.002251693,386.753,3.181559209,0.050143972,0.057017281,0.010302354,0.003694298,0.008874402,0.092786792,"1"
"362","2","0","1","1","0","0","0","0","0","0","1","0",10.71314339,7.443790067,0.002323333,399.058,3.282784245,0.051739361,0.058831352,0.010630135,0.003811837,0.009156752,0.095738913,"1"
"363","2","0","1","1","0","0","0","0","0","0","1","0",11.16799654,7.443790067,0.002421976,416.001,3.422163015,0.053936084,0.061329184,0.011081464,0.003973678,0.009545524,0.099803746,"1"
"364","2","0","1","0","0","0","0","0","0","0","0","0",1.316182813,7.443790067,0.000285437,49.027,0.403312459,0.006356534,0.007227833,0.001305985,0.00046831,0.001124969,0.011762179,"1"
"365","2","0","1","0","0","0","0","0","0","0","0","0",7.096722935,7.443790067,0.001539049,264.348563,2.174619473,0.034273779,0.038971737,0.007041736,0.00252508,0.00606572,0.063420465,"1"
"366","2","0","1","0","0","0","0","0","0","0","0","0",14.1060048,7.443790067,0.003059134,525.44,4.322444741,0.06812526,0.07746329,0.013996708,0.005019048,0.012056703,0.126059506,"1"
"367","2","0","1","0","0","0","0","0","0","0","0","0",6.914980899,7.443790067,0.001499635,257.578784,2.118929013,0.033396052,0.037973699,0.006861402,0.002460415,0.005910381,0.061796312,"1"
"368","2","0","1","0","0","0","0","0","0","0","0","0",13.84020175,7.443790067,0.00300149,515.539,4.240995812,0.066841558,0.07600363,0.013732964,0.004924473,0.011829515,0.123684134,"1"
"369","2","0","1","0","0","0","0","0","0","0","0","0",11.10055919,7.443790067,0.002407351,413.489,3.401498465,0.053610394,0.060958851,0.011014549,0.003949683,0.009487884,0.099201087,"1"
"370","2","0","1","0","0","0","0","0","0","0","0","0",14.12450175,7.443790067,0.003063146,526.129,4.328112685,0.068214591,0.077564867,0.014015061,0.00502563,0.012072512,0.126224805,"1"
"371","2","0","1","0","0","0","0","0","0","0","0","0",11.83847742,7.443790067,0.002567381,440.976,3.627615698,0.057174187,0.065011137,0.01174675,0.004212241,0.010118599,0.105795555,"1"
"372","2","0","1","0","0","0","0","0","0","0","0","0",11.09470674,7.443790067,0.002406082,413.271,3.399705125,0.05358213,0.060926712,0.011008742,0.0039476,0.009482882,0.099148786,"1"
"373","2","0","1","0","0","0","0","0","0","0","0","0",13.70379682,7.443790067,0.002971909,510.458,4.199197811,0.066182788,0.075254561,0.013597616,0.004875939,0.011712927,0.12246514,"1"
"374","2","0","1","0","0","0","0","0","0","0","0","0",12.85441366,7.443790067,0.002787705,478.819,3.938924841,0.062080673,0.070590163,0.012754814,0.004573721,0.010986941,0.114874556,"1"
"375","2","0","1","0","0","0","0","0","0","0","0","0",12.00408928,7.443790067,0.002603297,447.14494,3.678363456,0.057974013,0.065920597,0.011911078,0.004271167,0.010260151,0.10727556,"1"
"376","3","0","1","1","0","0","0","0","0","0","1","0",2.510108574,7.443790067,0.000544361,93.5,0.769162194,0.012122624,0.013784291,0.00249066,0.00089312,0.002145443,0.022431798,"1"
"377","3","0","1","1","0","0","0","0","0","0","1","0",1.62069791,7.443790067,0.000351477,60.37,0.496623761,0.007827196,0.008900082,0.00160814,0.000576659,0.001385245,0.014483504,"1"
"378","3","0","1","1","0","0","0","0","0","0","1","0",3.757645958,7.443790067,0.000814911,139.97,1.151439918,0.018147634,0.020635157,0.003728531,0.001337006,0.00321174,0.033580521,"1"
"379","3","0","1","1","0","0","0","0","0","0","1","0",1.263376572,7.443790067,0.000273985,47.06,0.387131261,0.006101505,0.006937847,0.001253588,0.000449521,0.001079835,0.011290272,"0"
"380","3","0","1","1","0","0","0","0","0","0","1","0",0.909008303,7.443790067,0.000197134,33.86,0.278543657,0.004390076,0.00499183,0.000901965,0.000323434,0.000776949,0.00812343,"1"
"381","3","0","1","1","0","0","0","0","0","0","1","0",0.108995089,7.443790067,2.36e-05,4.06,0.033398915,0.000526394,0.000598548,0.000108151,3.88e-05,9.32e-05,0.000974044,"1"
"382","3","0","1","1","0","0","0","0","0","0","1","0",6.527624595,7.443790067,0.00141563,243.15,2.000233021,0.031525306,0.035846527,0.006477047,0.00232259,0.0055793,0.05833467,"1"
"383","3","0","1","1","0","0","0","0","0","0","1","0",1.528078931,7.443790067,0.000331391,56.92,0.46824291,0.007379891,0.008391463,0.001516239,0.000543705,0.001306082,0.013655807,"1"
"384","3","0","1","1","0","0","0","0","0","0","1","0",1.999764574,7.443790067,0.000433684,74.49,0.612779592,0.009657907,0.010981731,0.00198427,0.000711535,0.001709241,0.017871065,"1"
"385","3","0","1","1","0","0","0","0","0","0","1","0",4.249734622,7.443790067,0.000921629,158.3,1.302228613,0.020524187,0.023337467,0.004216806,0.001512095,0.003632339,0.037978113,"1"
"386","3","0","1","1","0","0","0","0","0","0","1","0",2.56192151,7.443790067,0.000555598,95.43,0.785039018,0.012372856,0.014068822,0.002542071,0.000911556,0.002189729,0.022894828,"1"
"387","2","0","0","0","0","0","0","0","0","1","1","0",10.821288,7.443790067,0.003295277,566,4.656104833,0.073384015,0.083442872,0.015077148,0.005406481,0.012987389,0.135790348,"1"
"388","2","0","0","0","0","0","0","0","0","1","1","0",18.627166,7.443790067,0.006084035,1045,8.596518641,0.135488156,0.154059719,0.027836783,0.009981931,0.023978483,0.250708327,"1"
"389","2","0","0","0","0","0","0","0","0","1","1","0",34.380491,7.443790067,0.00595595,1023,8.415539301,0.132635773,0.150816356,0.027250746,0.009771785,0.023473673,0.245430257,"1"
"390","2","0","0","0","0","0","0","0","0","1","1","0",28.371954,7.443790067,0.004977847,855,7.033515251,0.110853946,0.126048861,0.02277555,0.008167034,0.019618759,0.205124995,"1"
"391","2","0","0","0","0","0","0","0","0","1","1","0",31.984607,7.443790067,0.008779641,1508,12.40531111,0.195517836,0.222317757,0.04017021,0.014404547,0.034602443,0.36178771,"1"
"392","2","0","0","0","0","0","0","0","0","1","1","0",24.63761,7.443790067,0.008104284,1392,11.45105641,0.180478003,0.205216391,0.037080194,0.013296505,0.031940716,0.333957887,"1"
"393","2","0","0","0","0","0","0","0","0","1","1","0",18.967959,7.443790067,0.005874442,1009,8.30037063,0.130820621,0.148752398,0.026877813,0.009638056,0.02315243,0.242071485,"1"
"394","2","0","0","0","0","0","0","0","0","1","1","0",32.896977,7.443790067,0.009839253,1690,13.90250383,0.219114816,0.24914921,0.045018338,0.016143027,0.0387786,0.405451744,"1"
"395","2","0","0","0","0","0","0","0","0","1","1","0",24.73357,7.443790067,0.006759392,1161,9.550773341,0.150527989,0.171161085,0.030926799,0.011089973,0.02664021,0.278538151,"1"
"396","2","0","0","0","0","0","0","0","0","1","1","0",27.140224,7.443790067,0.00911732,1566,12.88243846,0.203037753,0.23086844,0.041715218,0.014958568,0.035933306,0.375702622,"1"
"397","2","0","0","0","0","0","0","0","0","1","1","0",21.537136,7.443790067,0.006573087,1129,9.287530665,0.14637907,0.166443466,0.030074381,0.010784306,0.02590594,0.270860958,"1"
"398","2","0","0","0","0","0","0","0","0","1","1","0",52.074487,7.443790067,0.010153644,1744,14.34672585,0.226116118,0.257110191,0.046456794,0.016658839,0.040017679,0.418407007,"1"
"399","3","0","0","0","0","0","0","0","0","1","1","0",23.7319356,7.443790067,0.005146686,884,7.272078927,0.114613904,0.130324202,0.023548054,0.008444045,0.020284191,0.212082451,"1"
"400","3","0","0","0","0","0","0","0","0","1","1","0",16.08080252,7.443790067,0.003487404,599,4.927573843,0.077662589,0.088307915,0.015956204,0.0057217,0.013744604,0.143707453,"1"
"401","3","0","0","0","0","0","0","0","0","1","1","0",26.04069857,7.443790067,0.005647382,970,7.979543619,0.125764125,0.143002801,0.025838928,0.009265524,0.022257539,0.232714907,"1"
"402","3","0","0","0","0","0","0","0","0","1","1","0",19.38287048,7.443790067,0.004203515,722,5.939412879,0.093609998,0.10644126,0.019232687,0.006896607,0.016566952,0.173216662,"1"
"403","3","0","0","0","0","0","0","0","0","1","1","0",3947.474596,7.443790067,0.856079087,147041,1209.608323,19.06441521,21.67760295,3.91688846,1.404548385,3.373990573,35.2769408,"1"
"404","3","0","0","0","0","0","0","0","0","1","1","0",29.93338032,7.443790067,0.006491578,1115,9.172361995,0.144563917,0.164379508,0.029701448,0.010650577,0.025584697,0.267502186,"1"
"405","3","0","0","0","0","0","0","0","0","1","1","0",22.6044002,7.443790067,0.004902161,842,6.926572914,0.109168447,0.124132328,0.022429255,0.008042857,0.019320462,0.202006135,"1"
"406","3","0","0","0","0","0","0","0","0","1","1","0",29.85284207,7.443790067,0.006474112,1112,9.147682994,0.144174956,0.163937232,0.029621534,0.01062192,0.02551586,0.26678245,"1"
"407","3","0","0","0","0","0","0","0","0","1","1","0",27.2756183,7.443790067,0.005915196,1016,8.357954965,0.131728197,0.149784377,0.027064279,0.00970492,0.023313052,0.243750871,"1"
"408","3","0","0","0","0","0","0","0","0","1","1","0",49.34309688,7.443790067,0.010700916,1838,15.12000121,0.238303569,0.270968194,0.048960773,0.017556735,0.042174595,0.440958761,"1"
"409","3","0","0","0","0","0","0","0","0","1","1","0",28.05415465,7.443790067,0.006084035,1045,8.596518641,0.135488156,0.154059719,0.027836783,0.009981931,0.023978483,0.250708327,"1"
"410","3","0","0","0","0","0","0","0","0","1","1","0",36.77913097,7.443790067,0.007976199,1370,11.27007707,0.17762562,0.201973028,0.036494156,0.013086359,0.031435906,0.328679816,"1"
"411","3","0","0","0","0","0","0","0","0","1","1","0",35.06098179,7.443790067,0.007603589,1306,10.74359172,0.169327781,0.192537792,0.03478932,0.012475025,0.029967368,0.313325431,"0"
"412","3","0","0","0","0","0","0","0","0","1","1","0",49.07463607,7.443790067,0.010642695,1828,15.03773787,0.237007032,0.269493938,0.048694392,0.017461215,0.041945136,0.438559638,"1"
"413","3","0","0","0","0","0","0","0","0","1","1","0",36.72543881,7.443790067,0.007964555,1368,11.2536244,0.177366313,0.201678177,0.03644088,0.013067255,0.031390014,0.328199992,"1"
"414","3","0","0","0","0","0","0","0","0","1","1","0",25.98700641,7.443790067,0.005635738,968,7.963090951,0.125504818,0.14270795,0.025785652,0.00924642,0.022211648,0.232235082,"1"
"415","3","0","0","0","0","0","0","0","0","1","1","0",58.22914969,7.443790067,0.012628012,2169,17.84291764,0.281218957,0.319766057,0.057777974,0.020718476,0.049769694,0.520369724,"1"
"416","3","0","0","0","0","0","0","0","0","1","1","0",41.77250204,7.443790067,0.0090591,1556,12.80017512,0.201741215,0.229394184,0.041448837,0.014863047,0.035703847,0.3733035,"1"
"417","4","1","0","1","0","0","0","0","0","0","1","0",0.2017,7.443790067,5.82e-06,1,0.008226334,0.000129654,0.000147426,2.66e-05,9.55e-06,2.29e-05,0.000239912,"1"
"418","4","1","0","1","0","0","0","0","0","0","1","0",0.198,7.443790067,2.33e-05,4,0.032905335,0.000518615,0.000589702,0.000106552,3.82e-05,9.18e-05,0.000959649,"1"
"419","4","1","0","1","0","0","0","0","0","0","1","0",30.5905,7.443790067,0.003598023,618,5.083874182,0.08012601,0.091109001,0.016462327,0.00590319,0.014180577,0.148265786,"1"
"420","4","1","0","1","0","0","0","0","0","0","1","0",267.012,7.443790067,0.011038653,1896.01,15.59721082,0.245824783,0.279520351,0.050506047,0.018110852,0.043505688,0.454876072,"1"
"421","4","1","0","1","0","0","0","0","0","0","1","0",47.7362,7.443790067,0.004954559,851,7.000609917,0.110335331,0.125459158,0.022668998,0.008128826,0.019526975,0.204165346,"1"
"422","4","1","0","1","0","0","0","0","0","0","1","0",179.861,7.443790067,0.009299253,1597.249,13.13950316,0.207089303,0.235475341,0.042547631,0.015257061,0.036650343,0.383199641,"1"
"423","4","1","0","1","0","0","0","0","0","0","1","0",105.047615,7.443790067,0.005310633,912.159605,7.503729232,0.118264902,0.134475648,0.024298171,0.008713028,0.020930339,0.218838286,"1"
"424","3","0","0","0","0","0","0","0","0","1","1","0",190.539,7.327666667,0.031333853,5381.934,44.27358464,0.697787858,0.793434677,0.143364335,0.0514087,0.123493411,1.291192029,"1"
"425","3","0","0","0","0","0","0","0","0","1","1","0",42.79,7.510689655,0.012835393,2204.62,18.13593964,0.285837223,0.325017356,0.058726822,0.021058721,0.050587027,0.528915399,"1"
"426","3","0","0","0","0","0","0","0","0","1","1","0",119.233,7.180322581,0.0419012,7196.992,59.20485731,0.933116911,1.061020634,0.191713977,0.068746292,0.165141581,1.726646722,"1"
"427","3","0","0","0","0","0","0","0","0","1","1","0",97.0731,7.135,0.024700304,4242.549,34.9006235,0.550062334,0.625460196,0.113013318,0.040525196,0.097349177,1.017839582,"1"
"428","3","0","0","0","0","0","0","0","0","1","1","0",118.6277,7.426451613,0.029081852,4995.128,41.09158944,0.647637014,0.736409583,0.13306057,0.047713896,0.114617792,1.198392521,"1"
"429","3","0","0","0","0","0","0","0","0","1","1","0",245.4326,7.430740741,0.032368675,5559.676,45.73574964,0.720832772,0.819638392,0.148099039,0.053106507,0.127571864,1.333834516,"1"
"430","3","0","0","0","0","0","0","0","0","1","1","0",182.0713,7.238709677,0.033180553,5699.125,46.88290363,0.738912857,0.840196741,0.151813691,0.054438536,0.130771649,1.367290043,"1"
"431","3","0","0","0","0","0","0","0","0","1","1","0",89.4335,7.528,0.029993951,5151.791,42.38035154,0.667948958,0.759505715,0.13723377,0.049210354,0.118212568,1.235977898,"1"
"432","3","0","0","0","0","0","0","0","0","1","1","0",112.6443,7.301718484,0.026106525,4484.0828,36.88756113,0.581378094,0.661068454,0.119447312,0.042832348,0.102891391,1.075786505,"1"
"433","3","0","0","0","0","0","0","0","0","1","1","0",160.024,7.477777778,0.031203032,5359.464,44.08873893,0.694874538,0.790122025,0.142765778,0.051194065,0.122977816,1.2858012,"1"
"434","3","0","0","0","0","0","0","0","0","1","1","0",204.2466,7.354193548,0.034445346,5916.367,48.6700088,0.767079094,0.872223766,0.157600599,0.056513651,0.135756466,1.419409066,"1"
"435","3","0","0","0","0","0","0","0","0","1","1","0",118.6031,7.430567,0.028030102,4814.4783,39.60550474,0.624215106,0.709777198,0.12824841,0.045988314,0.110472619,1.155052441,"1"
"436","3","0","0","0","0","0","0","0","0","1","1","0",297.7073,7.2,0.029299532,5032.517,41.39916383,0.652484638,0.741921677,0.13405654,0.048071039,0.115475717,1.207362601,"1"
"437","3","0","0","0","0","0","0","0","0","1","1","0",95.601,7.457666667,0.031435704,5399.428,44.41749612,0.70005602,0.79601374,0.143830341,0.051575805,0.123894826,1.295389054,"1"
"438","3","0","0","0","0","0","0","0","0","1","1","0",36.9291,7.105,0.030955118,5316.882,43.73844519,0.689353623,0.783844349,0.141631475,0.050787318,0.122000733,1.275585255,"1"
