"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"1310","5","0","0","0","0","0","0","0","0","0","1","0",624.446773181733,7.77711114229364,0.0218338421354932,3750.20261598826,30.8504178915242,0.486227785118994,0.552875750848201,0.0998981600980199,0.0358222607720162,0.0860518376302591,0.89971964035636,91.8698736916622
"1410","5","1","0","0","0","0","0","0","0","0","1","0",115.642218639715,7.37008359956619,0.021899120173601,4083.41868615178,32.4795098481088,0.492224767866032,0.622303335005021,0.104677705878874,0.0331350468365271,0.0725222019183817,0.913364868725208,89.7964800522872
"1510","2","0","0","0","0","0","0","0","0","0","0","0",-11.0239644660263,7.40513846159127,0.0136497433538832,2710.85146109845,20.4454136605009,0.39221058839103,0.456032255456406,0.0817691466331446,0.0240519006522203,0.063151078710335,0.631666863765604,85.575934692649
"163","5","0","0","1","0","0","0","0","0","0","1","0",21.2248167996153,7.72471807703627,0.0100300062059457,2107.80325349489,16.2081689552626,0.191886827170556,0.303496013515231,0.0502882733577523,0.0188619897987691,0.0491300664307377,0.472299782572308,92.7178558476279
"176","3","1","1","1","0","0","0","0","0","1","1","0",247.875629855811,7.36208970422106,0.163050650267917,27718.8631462359,230.132751328026,3.69130917910756,4.02515258354831,0.725244045123551,0.268863672365197,0.63875792700598,6.66042690836644,90.0410995561852
"184","2","1","1","1","0","0","0","0","0","0","0","0",87.4071386017051,7.86676076368765,0.00732341004670126,1600.3644079115,14.440209516243,0.13744572302715,0.168307710544695,0.0234521132283884,0.0107858469938247,0.0282196427261303,0.337581803808285,93.9303538402794
"19","5","1","1","0","0","0","0","0","0","0","1","0",38.194630763962,7.41793063317559,0.00607344196894218,1291.74981645697,11.4529367999357,0.224927943930058,0.266166681704071,0.045332316474396,0.0125758327849569,0.0369171821433849,0.514119587042326,92.2142136573258
"20","5","0","0","0","0","0","0","0","0","0","1","0",142.302364746286,7.443790067,0.0308607634991335,5300.67553390617,43.6051253878788,0.687252393669468,0.781455101463572,0.141199765897093,0.0506325125234195,0.121628860331378,1.27169712519798,91.840007843444
"21","5","0","0","0","0","0","0","0","0","0","1","0",123.86532885355,7.443790067,0.00895879656506456,1538.77182156045,12.6584503806518,0.199507517668442,0.226854309649703,0.0409899115178088,0.0146984819317537,0.0353085303563351,0.369170247954586,132.037875987405
"22","5","0","0","0","0","0","0","0","0","0","1","0",5748.05696630251,7.443790067,0.0881426863687394,15139.4759092671,124.542379750424,1.96288963488926,2.23194583619771,0.403286420207086,0.144613586922052,0.347389156835732,3.63214610427171,91.5320685349675
"23","5","0","0","0","0","0","0","0","0","0","1","0",5871.11448795924,7.443790067,0.0900296925123117,15463.5900203292,127.208650566097,2.00491224047736,2.27972854291312,0.411920194130791,0.147709552963611,0.354826252701873,3.70990505842245,94.4425426810887
"2410","5","0","0","0","0","0","0","0","0","0","1","0",4391.04771991809,7.443790067,0.0673338384020809,11565.3274760629,95.1402423238742,1.49948793174138,1.70502497297347,0.308078003511362,0.110473011485363,0.265377043623868,2.77466402347569,93.8173162732469
"259","5","0","0","0","0","0","0","0","0","0","1","0",5455.58858611714,7.443790067,0.0836578747830683,14369.1603006074,118.205506587013,1.86301533720709,2.11838161994062,0.382766698818803,0.13725546522725,0.329713559060182,3.44733793449671,97.1145563782454
"26","5","0","0","0","0","0","0","0","0","0","1","0",644.858071949753,7.443790067,0.0265113695223948,4553.6193128544,37.4595916828011,0.590393763037185,0.671319914063536,0.121299630146239,0.0434965666170119,0.104486970185735,1.09246916828105,110.871767866342
"273","5","0","0","0","0","0","0","0","0","0","1","0",205.65308226267,7.443790067,0.0445994769568515,7660.45078397526,63.0174238891979,0.993206074584683,1.12934630879135,0.204059624930365,0.0731732900348045,0.175776067402471,1.83783617384602,143.562259745094
"284","5","1","0","1","0","0","0","0","0","1","1","0",699.369902517358,7.91557182123695,0.118176945908464,20298.1904619672,166.979686807077,2.63173625729378,2.99247225955735,0.54070461980588,0.193890075858573,0.465760592046741,4.86978504804231,99.8526470849407
"29","2","1","0","1","0","0","0","0","0","0","0","0",1843.29492771584,7.26530072939946,0.116322308769534,19979.6360789539,164.359152107518,2.59043449096245,5.17628253023373,0.532218945264424,0.190847216539886,0.4584510699336,4.79335994135819,82.7248323550611
"304","2","1","0","1","0","0","0","0","0","0","0","0",120.729683835786,7.39565790596721,0.0290222169436386,4984.88495687468,41.0073267485069,0.646308965714894,1.23882774081492,0.13278771471101,0.0476160533770872,0.114382756310668,1.19593508979022,107.40977146359
"31","5","0","0","0","0","0","0","0","0","0","1","0",5660.14956898332,7.443790067,0.086794684047871,14907.9416829982,122.637701960736,1.93287035716037,2.1978117714019,0.397118795335982,0.142401951904165,0.342076391657136,3.57659820128014,91.5453328285536
"321","5","0","0","0","0","0","0","0","0","0","1","0",279.506482199853,7.443790067,0.00391954377775217,673.224790316591,5.53817173170545,0.087286109975436,0.0992505470020729,0.0179334086771003,0.00643070180161315,0.0154477597474944,0.161514891319598,99.9488386077983
"334","5","1","0","1","0","0","0","0","0","1","1","0",806.257345914123,7.98294412305385,0.153402084094786,26348.4954104428,216.75151381732,3.41618090671467,3.88444190326805,0.701873066600626,0.251683113726797,0.604590387445465,6.32132747154964,132.238015848163
"341","5","0","0","0","0","0","0","0","0","0","1","0",5400.92705037185,7.443790067,0.0828196760937166,14225.1904319109,117.021162403588,1.8443491055498,2.09715678017756,0.378931619226731,0.135880252570334,0.326410038585987,3.4127977959364,96.9272806764711
"358","2","1","0","1","0","0","0","0","0","0","0","0",3462.08254332677,7.12230156273186,0.109608787117489,18826.5149206273,154.873192774539,2.44092802276207,2.94726186604513,0.501502023102302,0.179832503062195,0.431991647974039,4.5167120211603,99.6575417637704
"362","2","1","0","1","0","0","0","0","0","0","0","0",115.155123746656,7.10923118580847,0.0216465261472663,3718.02895951595,30.5857466543351,0.482056350173051,0.923992721505659,0.099041115778675,0.0355149349028808,0.085313583406964,0.892000785159112,100.766790314857
"371","5","0","0","0","0","0","0","0","0","0","1","0",6610.64130891174,7.443790067,0.101369851272193,17411.3870869378,143.231879107236,2.25745141023083,2.56688363213595,0.463805749277369,0.166315079585273,0.399520241930111,4.17720548327352,95.4810486327771
"389","5","1","1","0","0","0","0","0","0","0","1","0",108.191180859834,7.443790067,0.0234631547489654,4030.05492036161,33.1525763118231,0.522511682497943,0.594133135990781,0.107352885363709,0.0384954342422917,0.0924733055912855,0.96685964350477,104.742513164154
"392","5","1","1","0","0","0","0","0","0","0","1","0",99.7282809155899,7.443790067,0.0216278267044793,3714.81710539115,30.5593248764826,0.481639921703235,0.547659021797179,0.0989555587159959,0.0354842548310788,0.0852398850245218,0.891230222425948,104.368925756553
"405","5","1","1","0","0","0","0","0","0","0","1","0",107.60507003245,7.443790067,0.0233360462712411,4008.22265289446,32.9729767959809,0.519681047410613,0.590914501926237,0.106771315906652,0.0382868905228464,0.0919723438921709,0.961621814418892,108.092972168674
"4110","5","1","0","0","0","0","0","0","0","0","1","0",83.9715186899759,7.75212379456495,0.0548190734211451,9123.70263771908,73.5537056999737,0.306047731547457,1.38679441038924,0.235131459180256,0.0841713954183909,0.211385164492529,13.7588406376761,101.496530799353
"421","2","1","0","1","0","0","0","0","0","0","0","0",42.6796993473214,7.38231765954314,0.0150271936586947,2581.08578669683,21.2328728013234,0.334647418877525,0.641443223165666,0.0687551438173302,0.0246547553061011,0.0592253801691439,0.619234162872839,101.451489148547
"433","2","1","0","1","0","0","0","0","0","0","0","0",271.80809679193,7.23644800678432,0.0966430921911166,16599.5141082348,136.553141130315,2.15218904437597,3.65977927457603,0.442179020247263,0.158559998838244,0.380891072070208,3.98242719015241,113.535015638473
"441","2","1","0","1","0","0","0","0","0","0","0","0",6.88596269567264,7.11795535801304,0.00342619721431848,588.487039907428,4.84109072566557,0.0762995443541761,0.146248925712187,0.0156761590890121,0.00562127931299449,0.0135033746457773,0.141185264345875,125.214479049439
"45","5","1","1","0","0","0","0","0","0","0","1","0",104.322765175553,7.443790067,0.0226242207142561,3885.95881688431,31.9671936911138,0.503829083814127,0.572889686464922,0.103514443433688,0.0371190158244591,0.0891668881846087,0.932289219226456,106.231337542378
"46","2","1","0","1","0","0","0","0","0","0","0","0",199.733181173876,7.79728851631601,0.03931314845786,6752.46564085864,55.5480351717178,0.875482407377164,1.67810126508072,0.179872653073632,0.0645001377673708,0.154941515372547,1.61999939217096,106.775434638895
"47","5","1","0","1","0","0","0","0","0","1","1","0",761.274430518644,8.04787573875325,0.151620816935155,26042.5432141751,214.234648959843,3.37651306091485,3.83933672680411,0.693723090610417,0.248760631747806,0.59757003387335,6.24792578401641,136.426260167556
"48","4","1","0","1","0","0","0","0","0","0","1","0",86.3575059253578,7.443790067,0.00447169242062551,768.061307314641,6.31832856050758,0.099582019355606,0.113231874318184,0.020459670881345,0.00733658388820568,0.0176238795168229,0.184267335366323,162.124273589176
"49","5","0","0","0","0","0","0","0","0","0","1","0",69.5890586868389,7.88008497307501,0.0472711645808624,7761.37843272936,66.6638953162241,2.38478015976292,1.16282152144846,0.217249099535908,0.0758450046408399,0.181925442027037,14.2603594529155,111.613223977139
"50","5","1","1","0","0","0","0","0","0","0","1","0",108.447938068626,7.443790067,0.0235188369998015,4039.61896911915,33.2312533662632,0.523751696817214,0.595543121346017,0.10760765313103,0.0385867907925176,0.0926927613412083,0.969154176116842,107.988030151202
"51","5","1","1","0","0","0","0","0","0","0","1","0",115.680830346727,7.443790067,0.0250874169131907,4309.03975616951,35.4475986454722,0.558683109504909,0.635262634145591,0.114784502919375,0.041160321733137,0.0988748681972091,1.03379153017696,123.33985383701
"52","5","0","0","0","0","0","0","0","0","0","1","0",121.224711413803,7.443790067,0.0262897046196192,4515.54591484432,37.1463872083728,0.585457404497501,0.66570692175099,0.120285428234192,0.0431328859398234,0.103613341417259,1.08333489274788,116.64737174031
"53","5","1","0","1","0","0","0","0","0","1","1","0",770.293020279245,7.94680004426114,0.176156568870979,30256.8284176515,248.90276506848,3.92291088769214,4.46063011709431,0.805983514912774,0.289015849484609,0.694270671705699,7.25898453417179,116.906161319097
"54","5","1","0","1","0","0","0","0","0","1","1","0",512.889333950523,7.925231419,0.136832798526363,23502.5382659683,193.339720881774,3.04719192586849,3.46487505463779,0.626062260812526,0.224498284085575,0.539287290794502,5.63854741920508,122.007118432815
"55","5","1","1","0","0","0","0","0","0","0","1","0",108.045411800315,7.443790067,0.0234315422099969,4024.62511273663,33.1079089020604,0.521807687822353,0.59333264329075,0.107208245523382,0.0384435681683333,0.0923487135990363,0.96555696610853,106.443308869515
"56","5","0","0","0","0","0","0","0","0","0","1","0",141.532104626922,7.443790067,0.0306937189284665,5271.98381807621,43.3690977694414,0.683532406264411,0.777225209349692,0.140435473961844,0.0503584470173472,0.120970502985643,1.26481363063474,115.352390758034
"57","5","1","1","0","0","0","0","0","0","0","1","0",99.6644870396679,7.443790067,0.0216139912660362,3712.44082319933,30.5397767830618,0.481331827721524,0.547308697322908,0.0988922584313223,0.0354615565811073,0.0851853585190352,0.890660122651312,112.960619496605
"58","5","1","1","0","0","0","0","0","0","0","1","0",104.360704608083,7.443790067,0.022632448503136,3887.37203893031,31.9788193264122,0.504012313490772,0.573098031002141,0.103552088540317,0.037132514779743,0.0891993154733842,0.932628268864865,113.333312607437
"59","5","1","1","0","0","0","0","0","0","1","0","0",439.190726458224,7.38943937477613,0.124498694949192,21674.1337105043,174.859284292339,2.82765149642482,3.11708750158711,0.589961442282068,0.210301161070785,0.491424534910636,5.18726290923667,116.154916608444
"60","5","1","1","0","0","0","0","0","0","0","1","0",93.3863365078436,7.443790067,0.0202524649234707,3478.58357812209,28.6159890677122,0.451011361676032,0.512832160343004,0.0926627529532805,0.0332277323885615,0.0798192901454793,0.834554899591483,110.16220143273
"611","5","1","0","1","0","0","0","0","0","1","1","0",465.137579625985,7.925231419,0.107298036040241,18429.6179808649,151.60818618371,2.38946885144324,2.71699690007893,0.490929454899108,0.176041309668096,0.422884483175924,4.42149157353119,117.969457627032
"62","5","1","0","1","0","0","0","0","0","1","1","0",898.66102465664,7.925231419,0.147448366687713,25325.8788965136,208.339129247956,3.28359485345112,3.73368208294315,0.674632536739708,0.241914991561522,0.58112551331301,6.07598921715648,125.726078814421
"631","5","0","0","0","0","0","0","0","0","0","1","0",125.8299044886,7.443790067,0.0272884213718187,4687.08652380508,38.5575374880976,0.607698285680207,0.690996393589052,0.124854939059092,0.0447714568614177,0.107549497886098,1.1244895903275,123.74725576229
"641","5","0","0","0","0","0","0","0","0","0","1","0",180.907142000806,7.46708291703671,0.0273025429778999,4689.51206454233,38.577490789542,0.608012765880594,0.691353980012897,0.124919550528335,0.0447946255540782,0.107605154658454,1.12507150692524,87.4786759894565
"651","2","1","0","1","0","0","0","0","0","0","0","0",1958.47032704728,7.30332845654071,0.13668245815188,23476.715683914,193.127295682806,3.04384393162304,8.45086894246982,0.625374396856465,0.224251624556002,0.53869476843702,5.63235226429242,106.698339466143
"66","2","1","0","1","0","0","0","0","0","0","0","0",74.2269790730975,7.50355246726437,0.0305537940491924,5247.95018956814,43.1713891175351,0.680416356337445,1.30420387517765,0.139795264946039,0.0501288753977661,0.120419029288303,1.25904766821083,104.904523636315
"67","5","1","0","1","0","0","0","0","0","1","1","0",1206.73571825268,7.925231419,0.131685945049544,22618.5096039016,186.067406164118,2.93257430545819,3.33454662678066,0.602513443412825,0.216053965770836,0.519002442722835,5.4264580913815,122.703857853936
"68","5","0","0","0","0","0","0","0","0","0","1","0",253.823747289328,7.443790067,0.00411705323786335,707.14920402411,5.81724527647076,0.0916845373210293,0.104251873319235,0.0188370897281006,0.00675475025791731,0.0162261869837981,0.169653774274068,101.160118910964
"69","5","1","0","1","0","0","0","0","0","1","1","0",711.540710263085,7.89190524199305,0.164542691602007,28262.0171858263,232.492782325002,3.66427615599033,4.16654393812307,0.752845594235967,0.26996123956386,0.648497899146551,6.78040483350955,151.71559909787
"701","5","1","1","0","0","0","0","0","0","0","1","0",114.69074461305,7.443790067,0.0248726991929344,4272.15967139051,35.1442107656034,0.553901468575743,0.629825566271963,0.113802088506239,0.0408080396418503,0.0980286211885239,1.02494354535894,109.333129705035
"711","5","1","1","0","0","0","0","0","0","0","1","0",124.236934643865,7.443790067,0.0269429577040413,4627.7493780296,38.0694103236748,0.600005002762839,0.682248580785204,0.123274312039669,0.0442046631040137,0.106187952980533,1.11025388079727,118.495460095045
"721","5","1","0","1","0","0","0","0","0","1","1","0",652.429621321026,7.95641080095377,0.183356404497001,31493.479364028,259.07586831218,4.08324730476561,4.64294408522958,0.838925509418532,0.300828446828616,0.72264676161842,7.55567227601342,113.152702325668
"731","2","1","0","1","0","0","0","0","0","0","0","0",1841.78002468602,7.40052470169943,0.140071846216882,24058.8803772537,197.916376665217,3.11932375972521,8.21750213863095,0.64088214095555,0.229812511936693,0.552053070742473,5.77202072030879,147.075398674652
"74","5","1","0","1","0","0","0","0","0","1","1","0",1043.5754405752,7.925231419,0.152746429263098,26235.8794560709,215.825097452598,3.4015798268749,3.86783943237559,0.698873195403264,0.250607395624095,0.602006310505545,6.29430952144729,119.796405213894
"75","5","1","1","0","0","0","0","0","0","0","1","0",113.9520966694,7.443790067,0.0247125106359441,4244.64549009188,34.9178699296341,0.550334152139789,0.625769272651105,0.113069163963294,0.0405452220895476,0.097397282931692,1.01834255535059,117.01175043162
"761","5","1","1","0","0","0","0","0","0","0","1","0",16.6494520022628,7.443790067,0.00361072518067358,620.181843389168,5.1018227535876,0.0804088935139287,0.091430660547876,0.0165204472273612,0.00592403077207048,0.0142306406283116,0.148789237200708,125.518412382691
"771","5","0","0","0","0","0","0","0","0","0","1","0",127.500302244539,7.443790067,0.027650676300154,4749.30781218595,39.0693905657401,0.615765508233813,0.700169402158921,0.126512394136206,0.0453658001324526,0.108977222685902,1.13941724094846,128.064434715966
"78","5","1","1","0","0","0","0","0","0","0","1","0",83.4590581050997,7.443790067,0.0180995603044993,3108.79856544241,25.5740141788511,0.403067352952025,0.45831639459878,0.0828123938974478,0.0296955135359645,0.0713342339137933,0.745838935441921,110.399169803104
"79","5","0","1","1","0","0","0","0","0","0","1","0",830.5233387934,6.97,0.22283795676169,38274.8703517094,314.861853044146,3.22323437586399,0.0761987917843375,1.01956867845863,0.023805687810114,0.878251996054947,2.57063254415011,138.11137897068
"80","5","1","0","0","0","0","0","0","0","0","1","0",513.862434770189,7.35370847101925,0.151076073572996,26170.1474493601,211.650399874529,3.28978763589013,3.81732162502586,0.693867903649458,0.246047254866303,0.599436509841417,6.17829418182352,135.480863326991
"81","2","1","0","1","0","0","0","0","0","0","0","0",110.770009737308,7.14445749486724,0.0209540186536576,3599.08315839822,29.6072588109664,0.466634582571144,0.894432689534727,0.0958726291530137,0.0343787543248786,0.0825842628608177,0.863464227479114,105.596306622964
"82","5","1","0","1","0","0","0","0","0","1","1","0",713.666010585744,7.925231419,0.162723570688443,27949.5631670285,229.92243132796,3.62376532468503,4.12048022688773,0.744522422200493,0.26697665169372,0.641328355159337,6.70544327903862,152.965541473337
"83","4","1","0","1","0","0","0","0","0","0","1","0",44.9583769725941,7.443790067,0.00466536439080412,801.327665731311,6.59198872327098,0.10389512720441,0.118136185953303,0.0213458206328227,0.00765435142177442,0.0183871950788217,0.192248343266429,424.680224556632
"84","5","1","0","1","0","0","0","0","0","1","1","0",941.622654349012,7.925231419,0.148365994628173,25483.4915991235,209.63570392373,3.30402992934823,3.75691822515526,0.678831034979053,0.243420521693965,0.584742081259581,6.11380243916089,123.626014513161
"85","5","1","0","1","0","0","0","0","0","1","1","0",734.30138615021,7.85018669331481,0.156697995978739,26914.6045389027,221.408516390121,3.48957907085693,3.96790086290612,0.716953121367567,0.257090637347288,0.617580280133139,6.45714400032959,150.116830956551
"86","4","1","0","1","0","0","0","0","0","0","1","0",183.165156597532,8.10339073537246,0.11026392008152,18939.041197568,155.798871481416,2.45551747548098,2.79209890665912,0.504499506181543,0.18090736416078,0.434573665965811,4.5437084563052,186.890855879143
"87","5","1","1","0","0","0","0","0","0","0","1","0",137.922588788038,7.443790067,0.0299109314948064,5137.53157506842,42.2630487547076,0.666100170102521,0.757403511015666,0.136853926034913,0.0490741467984435,0.117885372897807,1.23255688719254,127.928355164835
"88","5","1","0","1","0","0","0","0","0","1","1","0",812.164329958883,7.98097567724018,0.151971435106345,26102.7657333469,214.73005950157,3.38432113569954,3.848215065987,0.695327302178955,0.249335882642542,0.598951894793209,6.26237390564357,141.769636647569
"891","4","1","0","1","0","0","0","0","0","0","1","0",154.64190658804,7.96614983155617,0.113671034829077,19524.2505849037,160.612999111121,2.53139205962426,2.87837373322342,0.520088354891798,0.186497334806512,0.448001832248941,4.6841073718814,154.384268069408
"90","5","0","0","0","0","0","0","0","0","0","1","0",190.800950150075,7.443790067,0.0413785318243879,7107.21800091852,58.4663464396404,0.921477376705274,1.04778565128607,0.189322571175321,0.0678887626592022,0.163081633943154,1.70510883826125,149.685707415882
"911","5","0","1","1","0","0","0","0","0","0","1","0",904.900264318131,6.97,0.253463759157562,43535.1887538377,358.13498725601,7.80826260770271,0.03,1.15969340867122,0.0212490429687867,0.998954825266325,1.36248278149962,193.051442096588
"92","5","0","0","0","0","0","0","0","0","0","1","0",235.623771798612,7.443790067,0.00592414639876647,1017.53727486391,8.37060110116757,0.131927510470694,0.150011010875392,0.0271052294327791,0.00971960447241547,0.0233483255536997,0.244119682538696,104.751898087167
"931","2","1","0","1","0","0","0","0","0","0","0","0",1704.37588653154,7.34189190896496,0.13790465365473,23686.6412083565,194.854213081423,3.0710615603681,7.85360521330964,0.630966407742447,0.226256851233528,0.543511701945542,5.68271597438691,129.659660838886
"941","2","1","0","1","0","0","0","0","0","0","0","0",66.1087797524997,7.31149975805787,0.00906910770654488,1557.71899041176,12.8143161135681,0.201964088741369,0.387119364582164,0.0414946272395105,0.0148794670917864,0.0357432904411793,0.373715906679774,114.64220130825
"95","5","0","0","0","0","0","0","0","0","0","1","0",161.204655805229,7.443790067,0.0349600567121902,6004.77424632069,49.39727630759,0.778541424075178,0.88525725424773,0.159955596778773,0.0573581247551622,0.137785051219122,1.44061904912057,130.064461978352
"961","5","0","0","0","0","0","0","0","0","0","1","0",179.463229569205,7.443790067,0.00865103992520677,1485.911285232,12.223601972066,0.19265395161357,0.219061315255031,0.0395818091895591,0.0141935537568293,0.0340955969438799,0.356488357009772,121.556552105144
"971","5","1","0","1","0","0","0","0","0","1","1","0",1000.72546729539,7.925231419,0.166343938925702,28571.4013001943,235.037879323165,3.70438896286758,4.21215506703075,0.761086989558528,0.272916503115396,0.655597001142317,6.85462988010802,131.237642052095
"981","4","1","0","1","0","0","0","0","0","0","1","0",178.387142750341,7.56076930592103,0.116350734033182,19984.5184419589,164.399316085507,2.5910675074098,2.9462289835687,0.532349002590551,0.190893853427008,0.458563099902769,4.79453128027897,165.927828221196
"99","4","1","0","1","0","0","0","0","0","0","1","0",211.212265267049,7.54993801723748,0.0572303276197374,9829.93838272674,80.8643526769466,1.2744882500995,1.44918425044522,0.261850587316304,0.0938964235672412,0.22555694974776,2.35832287815096,162.501938439507
"1001","5","1","0","1","0","0","0","0","0","1","1","0",1088.221805145,7.925231419,0.186309680748598,32000.7370465921,263.248739245209,4.1490151596214,4.7177268376791,0.852437875175935,0.3056738162317,0.734286254773517,7.67736961985843,159.586424719349
"101","5","1","0","1","0","0","0","0","0","1","1","0",561.829448862765,7.925231419,0.131047937977385,22508.9249251585,185.165926069496,2.91836624311321,3.31839104375609,0.599594318786383,0.215007203364363,0.516487921902009,5.40016738241439,155.7190811962
"102","5","0","1","1","0","0","0","0","0","0","1","0",969.930140223674,6.97,0.26147484725235,44911.1812195191,369.454360346757,7.95062104324279,0.0851186147611588,1.19634719223282,0.01,1.03052823412253,2.786673484019,153.459009361483
"1031","4","1","0","1","0","0","0","0","0","0","1","0",151.924345386066,7.89134533651905,0.130191986448381,22361.9058078327,183.956497731662,2.89930466483689,3.29671666655985,0.59567801367339,0.213602863557231,0.513114432960213,5.3648956912322,168.892024006583
"104","4","1","0","1","0","0","0","0","0","0","1","0",477.035996838654,7.47871156215303,0.114787922975058,19716.0884050007,162.191121062376,2.55626454953581,2.90665553289266,0.525198544248145,0.188329786535233,0.452403726758039,4.7301316197158,166.057516653963
"1051","5","1","1","0","0","0","0","0","0","0","1","0",503.68082283028,7.56000471357796,0.13934441931162,24129.9614383212,196.99715397432,3.12135502120581,3.57064282444088,0.628672231123309,0.227055917864229,0.54417048319996,5.64784091618824,168.851180213915
"106","5","1","0","1","0","0","0","0","0","1","1","0",789.45048841672,7.925231419,0.148976947677603,25588.4295530033,210.498958497928,3.3176355277441,3.77238876216696,0.681626379560756,0.244422898732063,0.587149979348395,6.13897834255328,171.38153284402
"1071","4","1","0","1","0","0","0","0","0","0","1","0",240.790089369668,7.53044087274352,0.124430500243193,21372.3071693342,175.815729148536,2.77099950290608,3.1508245248838,0.569317015801995,0.204150131989021,0.490407184768861,5.12747883071404,172.538239551901
"1081","4","1","0","1","0","0","0","0","0","0","1","0",390.626982114376,8.21429677528156,0.0884262289718975,15188.1774868837,124.94301518084,1.96920397651369,2.23912569391661,0.404583736059032,0.145078788625187,0.348506659206572,3.64383021136834,189.263380263621
"109","5","0","1","1","0","0","0","0","0","0","1","0",790.696895966922,6.97,0.236677055635902,40651.8878271552,334.415991874929,6.97047826694057,0.029216535743597,1.08288783655341,0.0305718061110408,0.932794841646577,1.37127169090829,230.011623471414
"1101","5","0","1","1","0","0","0","0","0","0","1","0",794.893203709782,6.97,0.21161880653962,36347.8578612322,299.009605397518,2.904452805212,0.0261232267522172,0.968236784802216,0.0273350074210876,0.834034927447163,1.2290033233697,141.113033564804
"1111","5","0","1","1","0","0","0","0","0","0","1","0",630.00506785954,6.97,0.179323565627661,30800.7949556117,253.377615272692,5.04882498801141,0.022136549515999,0.820473734025441,0.0231633994871704,0.706752482906992,1.04030177016856,208.625778078817
"112","4","1","0","1","0","0","0","0","0","0","1","0",216.03141041493,7.9640631387405,0.128581140516659,22085.225273868,181.680431296201,2.86343199946189,3.25592688150334,0.58830777846915,0.210959987682092,0.506765744759236,5.29851663485503,140.721917806383
"113","4","1","0","1","0","0","0","0","0","0","1","0",164.636264561454,8.18891583518999,0.0970074171504063,16662.0910260195,137.067919740889,2.16030237584668,2.45641823426497,0.443845947970249,0.159157738643866,0.382326956509568,3.99744016122109,211.617562854275
"1141","5","0","1","1","0","0","0","0","0","0","1","0",810.711723911687,6.97,0.242648730918318,41677.5887494385,342.853749863042,7.17904228825974,0.321863479106687,1.11021052957863,0.0318844540680929,0.956330489794564,1.63314804318384,231.668622379635
"115","4","1","0","1","0","0","0","0","0","0","1","0",268.483362810733,8.21613950127212,0.0880804456702161,15128.7854600245,124.454436574432,1.96150357838879,2.23036979063141,0.403001647250799,0.144511471101323,0.347143854786934,3.62958133514275,201.033219007091
"1161","4","1","0","1","0","0","0","0","0","0","1","0",102.555594065636,7.73687613290053,0.108367744669532,18613.3521713286,153.119644877335,2.41329067531122,2.74408401725133,0.495823779268762,0.177796354127391,0.427100432572628,4.46557166108686,190.224951808902
"117","4","1","0","1","0","0","0","0","0","0","1","0",124.958984371796,7.84482682353857,0.114021037487723,19584.3673758447,161.107539886861,2.53918642559487,2.88723648520214,0.521689750072766,0.187071575774815,0.449381266809057,4.6985301274969,216.573083788499
"118","5","0","1","1","0","0","0","0","0","0","1","0",881.10592288442,6.97,0.264471299738043,45425.8549972847,373.68823850772,6.8848448579676,0.182768384919678,1.21005710797518,0.0188124959598513,1.04233789568995,5.47030235408181,181.414944453608
"119","4","1","0","1","0","0","0","0","0","0","1","0",68.7447001750807,7.443790067,0.00356234793490669,611.871189433813,5.03345654156807,0.0793313867743561,0.0902054574530718,0.0162990675280715,0.00584464151535502,0.0140399556350434,0.146795408875707,151.438931581257
"1201","5","0","1","1","0","0","0","0","0","0","1","0",669.384663182687,6.97,0.196939004719313,33826.4403185137,278.267583515182,5.54478471659082,0.024311082669369,0.901071087262882,0.0254388027421828,0.776178689678553,1.14249342568576,194.076000565053
"1211","5","0","1","1","0","0","0","0","0","0","1","0",869.629518204039,6.97,0.24944245999176,42844.4864123673,352.453039353981,7.56049003586958,0.03,1.14129443130248,0.0251557688246642,0.983106026684406,1.38001515188068,208.134576861183
"122","5","1","0","1","0","0","0","0","0","1","1","0",969.664652046832,7.96156464685192,0.168463328699135,28935.4297577798,238.032498870864,3.75158661340296,4.2658221691689,0.77078400513966,0.276393734695326,0.663949967788191,6.9419647757753,162.929966324866
"1231","4","1","0","1","0","0","0","0","0","0","1","0",130.079677930711,7.443790067,0.00538543441063473,925.006519379362,7.60941223575473,0.119930552554225,0.136369611294199,0.0246403882209648,0.00883573823419245,0.0212251311555465,0.221920418148345,180.382157654197
"1241","4","1","0","1","0","0","0","0","0","0","1","0",19.8693176762953,7.443790067,0.00233069216407496,400.322122172453,3.2931833357235,0.0519032595818201,0.0590177163811162,0.0106637951135933,0.00382391115416605,0.00918574217937135,0.0960421909985609,237.324302144608
"125","2","1","0","1","0","0","0","0","0","1","1","0",518.496957091982,7.1793429052144,0.0559946749217923,9147.75384799405,77.049831330174,1.26326260799362,1.51247436756434,0.268420392723411,0.0937321949602218,0.219084349045798,35.6442018604385,381.15023670857
"1261","4","1","0","1","0","0","0","0","0","0","1","0",3.29916204824978,7.443790067,0.000328291704534467,56.3880390245467,0.463866821964475,0.00731092028047364,0.00831303906147006,0.00150203296945096,0.000538621501104784,0.00129383231439728,0.0135281824664584,156.835867174874
