"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"198","3","1","0","0","0","0","0","0","0","1","1","0",746.6788281,7.007791667,0.805291219,24901.04,135.5775318,0.88531201,0.620065291,0.556602606,1.718077594,0.644641131,7.013031751,27.074
"116","3","0","1","0","0","0","0","0","0","1","1","0",248.9821606,8.219032258,0.268526627,8303.322,45.20871027,0.295209786,0.20676252,0.185600708,0.572897818,0.214957403,2.338515211,16.05
"160","1","0","0","0","0","0","0","0","0","0","1","0",4.61e-05,7.485,4.98e-08,0.001539,8.38e-06,5.47e-08,3.83e-08,3.44e-08,1.06e-07,3.98e-08,4.33e-07,1.165
"608","4","1","1","1","0","0","0","0","0","1","1","0",1205.392902,7.510967742,1.300013182,40198.725,218.8681243,1.429193883,1.000995706,0.898545406,2.773560009,1.040669448,11.32141207,33.679
"683","2","0","0","0","0","0","0","0","0","0","1","0",8.467164185,7.03,0.009131815,282.372,1.537417667,0.010039232,0.007031396,0.006311744,0.0194826,0.00731008,0.079526148,9.855
"557","4","0","1","0","0","0","0","0","0","0","1","0",6.710293286,7.485,0.007237034,223.782,1.218415425,0.007956169,0.005572436,0.005002106,0.015440112,0.005793295,0.063025089,8.524
"429","4","0","0","0","0","0","0","0","0","0","1","0",448.6302829,7.485,0.48384662,14961.4,81.45963722,0.53192586,0.372556522,0.334425961,1.032280022,0.38732253,4.213670322,21.52
"436","4","0","0","0","0","0","0","0","0","0","1","0",1128.49944,7.485,1.217083778,37634.4,204.9062635,1.338023887,0.937140987,0.841226114,2.596631281,0.974283893,10.59920558,31.68
"449","2","1","0","0","0","0","0","0","0","1","1","0",10.26925377,7.485,0.011075364,342.470001,1.864630452,0.012175909,0.008527907,0.00765509,0.023629135,0.008865905,0.096451915,12.53
"479","3","0","0","0","0","0","0","0","0","1","1","0",118.6277,7.426451613,0.161540751,4995.128,27.19674059,0.177592856,0.124384584,0.111654022,0.344644942,0.129314477,1.406808361,20.35
"385","2","0","1","1","0","0","0","0","0","1","0","0",370.5642237,7.485,0.399652574,12357.97,67.28486324,0.439365555,0.307728041,0.276232571,0.852653197,0.31992462,3.480450454,1.258
"84","1","0","1","1","0","0","0","0","0","0","1","0",6.409685148,7.485,0.006912829,213.757,1.163832774,0.007599748,0.005322802,0.004778021,0.014748425,0.005533767,0.060201687,10.65
"439","1","0","0","0","0","0","0","0","0","0","1","0",6.546810436,7.485,0.007060718,218.33,1.188731174,0.007762333,0.005436675,0.00488024,0.015063944,0.005652153,0.061489609,1.688
"199","3","1","0","0","0","0","0","0","0","1","1","0",761.6444656,7.431987634,0.821431621,25400.13,138.2949039,0.903056264,0.632493221,0.567758557,1.752512916,0.657561633,7.153593511,16.518
"318","2","0","1","0","0","0","0","0","0","0","1","0",0.00071966,7.485,7.76e-07,0.024,0.000130672,8.53e-07,5.98e-07,5.36e-07,1.66e-06,6.21e-07,6.76e-06,5.296
"141","3","0","1","0","0","0","0","0","0","0","1","0",9.640912,7.485,0.007495362,231.76995,1.261907044,0.008240167,0.005771345,0.005180657,0.01599125,0.006000088,0.065274784,10.37
"568","2","0","0","0","0","0","0","0","0","0","1","0",28.71146552,7.485,0.030965243,957.5005,5.213258342,0.03404222,0.023842893,0.021402611,0.066063914,0.024787889,0.269666705,0.35
"558","4","0","1","0","0","0","0","0","0","0","1","0",0.012534085,7.485,1.35e-05,0.418,0.002275865,1.49e-05,1.04e-05,9.34e-06,2.88e-05,1.08e-05,0.000117724,20.165
"499","3","0","0","0","0","0","0","0","0","1","1","0",167.9328,7.273870968,0.184348039,5700.37,31.03653884,0.202666476,0.141945942,0.127418003,0.393303973,0.147571867,1.605429966,32.02
"1","3","1","1","0","0","0","0","0","0","0","1","0",1.233996258,7.195215054,0.001034869,32,0.115792279,0.00411574,0.000796838,0.000715283,0.002207879,0.00082842,0.027010338,7.37
"353","5","1","0","1","0","0","0","0","0","1","1","0",3961.482435,7.485,4.272448739,132111.7311,719.3025845,4.696996682,3.28973806,2.95303866,9.11520985,3.420124452,37.20743249,26.205
"574","4","0","0","0","0","0","0","0","0","0","1","0",0.004737764,7.485,5.11e-06,0.158,0.000860255,5.62e-06,3.93e-06,3.53e-06,1.09e-05,4.09e-06,4.45e-05,7.613
"303","5","1","0","0","0","0","0","0","0","0","0","0",267.965,7.485,0.672418446,20792.377,113.2072859,0.73,0.517754732,0.464763368,1.434595384,0.538275567,0.973,4.72
"713","1","0","0","0","0","0","0","0","0","0","1","0",0.01318055,8.298709677,1.42e-05,0.439559,0.002393246,1.56e-05,1.09e-05,9.83e-06,3.03e-05,1.14e-05,0.000622,0.3
"401","1","0","0","0","0","0","0","0","0","0","1","0",22.01878592,7.485,0.023747205,734.3059,3.998041107,0.026106935,0.018285084,0.016413635,0.05066433,0.0190098,0.206807049,3
"716","1","0","0","0","0","0","0","0","0","0","1","0",0.01186621,8.692,1.28e-05,0.395727,0.002154596,1.41e-05,9.85e-06,8.85e-06,2.73e-05,1.02e-05,0.000571,0.3
"497","3","0","0","0","0","0","0","0","0","1","1","0",343.76,7.26483871,0.830181763,25670.7,139.7680638,0.912675897,0.639230734,0.573806496,1.771181223,0.664566182,7.22979579,32.52
"266","4","1","0","0","0","0","0","0","0","0","1","0",57.36292935,8.295806452,0.061865774,1913,10.41562193,0.068013299,0.047635958,0.042760495,0.131989766,0.049523975,0.538769856,16.816
"86","1","0","0","1","0","0","0","0","0","0","1","0",0.027107208,7.485,2.92e-05,0.904,0.004921967,3.21e-05,2.25e-05,2.02e-05,6.24e-05,2.34e-05,0.000254599,1.54
"48","1","0","0","0","0","0","0","0","0","0","1","0",6.05714152,7.485,0.006532612,202,1.099819985,0.007181749,0.005030038,0.004515222,0.013937236,0.0052294,0.056890492,0.78
"348","5","1","0","1","0","0","0","0","0","1","1","0",3818.452528,7.485,4.118191348,127341.8176,693.3320588,4.527410926,3.170961583,2.846418764,8.786103857,3.296640355,35.86405267,16.212
"106","2","1","0","1","0","0","0","0","0","0","1","0",17.16288051,7.485,0.018510123,572.366,3.116334482,0.020349451,0.014252589,0.012793859,0.03949109,0.01481748,0.161198927,4.318
"138","1","0","0","0","0","0","0","0","0","0","1","0",3.351094,7.703548387,0.008204572,253.7,1.381308565,0.00901985,0.006317429,0.005670851,0.017504341,0.006567816,0.071451078,1.854
"525","2","0","0","1","0","0","0","0","0","0","0","0",82.32554902,7.899333333,0.088787895,2745.48,14.94818699,0.097610639,0.05,0.03,0.26,0.04,0.773226275,13.749
"428","4","0","0","0","0","0","0","0","0","0","1","0",544.7169378,7.485,0.587475833,18165.8,98.90648454,0.64585258,0.452349864,0.406052583,1.253371504,0.470278425,5.116145035,17.56
"515","2","0","0","1","0","0","0","0","0","0","0","0",80.86433859,7.838,0.087211984,2696.75,14.68286903,0.095878131,0.31,0.04,0.15,0.38,0.759502148,2.92
"481","3","0","0","0","0","0","0","0","0","1","1","0",182.0713,7.238709677,0.184307777,5699.125,31.02976025,0.202622212,0.14191494,0.127390174,0.393218073,0.147539636,1.605079329,31.31
"280","4","0","0","0","0","0","0","0","0","0","1","0",275.847,7.485,0.16156022,4995.73,27.20001828,0.177614259,0.124399574,0.111667478,0.344686478,0.129330062,1.406977906,26.368
"412","1","1","1","0","0","0","0","0","0","0","0","0",3.287078765,7.485,0.003545106,109.621,0.596848349,0.003897379,0.002729692,0.002450313,0.007563434,0.002837882,0.030873231,3.8
"540","1","0","0","0","0","0","0","0","0","0","1","0",1.769165098,7.485,0.00190804,59,0.32123455,0.00209764,0.00146917,0.001318802,0.004070777,0.001527399,0.01661653,20.18
"317","2","0","1","0","0","0","0","0","0","0","1","0",0.476984902,7.485,0.000514427,15.907,0.086608101,0.000565545,0.000396103,0.000355563,0.001097523,0.000411802,0.004479985,2.55
"473","5","0","1","0","0","0","0","0","0","0","0","0",775.082,7.485,1.375994409,42548.2,231.6602013,1.512725271,1.059500407,0.951062244,2.935664899,1.101492941,16.9149,11.78
"186","5","0","0","1","0","0","0","0","0","1","1","0",85.56911831,7.485,0.092286077,2853.65,15.53713514,0.10145643,0.071059254,0.063786453,0.196891059,0.073875636,0.803690852,7.69
"383","2","0","0","0","0","0","0","0","0","0","1","0",0.955139252,7.485,0.001030115,31.853,0.173428544,0.001132477,0.000793177,0.000711997,0.002197737,0.000824614,0.008970955,29.787
"298","2","0","0","0","0","0","0","0","0","0","1","0",0.171081264,7.485,0.000184511,5.7054,0.031063925,0.000202845,0.000142071,0.00012753,0.000393651,0.000147702,0.001606847,31.508
"5","3","1","1","0","0","0","0","0","0","0","1","0",79.359745,7.203333333,0.064905702,2007,12.339793,0.270424,0.049976669,0.044861638,0.13847541,0.051957458,2.100497,5.22
"130","1","0","0","1","0","0","0","0","0","0","1","0",28.72448837,7.485,0.030979288,957.9348,5.215622955,0.034057661,0.023853707,0.021412319,0.066093879,0.024799132,0.26978902,3.1
"237","3","1","0","1","0","0","0","0","0","0","1","0",445.01,7.407096774,0.271749534,8402.98,45.75131354,0.298752948,0.209244122,0.94,0.579773843,0.217537361,2.366582502,11.47
"395","3","1","0","0","0","0","0","0","0","0","0","0",0.002172475,7.485,2.34e-06,0.07245,0.000394465,2.58e-06,1.8e-06,1.62e-06,5e-06,1.88e-06,2.04e-05,13.633
"101","3","0","1","0","0","0","0","0","0","1","1","0",39.262,7.375483871,0.013699566,423.615,3.456,0.015060875,0.010548514,0.00946889,0.029227833,0.010966596,0.71,15.357
"177","5","0","0","1","0","0","0","0","0","1","1","0",56.2747099,7.485,0.060692132,1876.7089,10.21802947,0.066723034,0.046732267,0.041949295,0.129485817,0.048584467,0.528548972,0.4
"365","2","0","0","0","0","0","0","0","0","0","1","0",0.469569401,7.485,0.000506429,15.6597,0.085261639,0.000556753,0.000389945,0.000350035,0.00108046,0.0004054,0.004410337,4.95
"527","2","0","0","1","0","0","0","0","0","0","0","0",27.83076613,7.505717962,0.030015411,928.13,5.05334615,0.032998005,0.1,0.16,0.1,0.11,0.261394912,29.74
"714","1","0","0","0","0","0","0","0","0","0","1","0",0.018466125,8.061428571,1.99e-05,0.615828,0.00335297,2.19e-05,1.53e-05,1.38e-05,4.25e-05,1.59e-05,0.001497,0.44
"149","3","0","1","0","0","0","0","0","0","0","1","0",14.31917,7.485,0.003154297,97.5365,0.531052435,0.003467736,0.002428774,0.002180193,0.00672965,0.002525037,0.027469799,7.208
"214","4","0","0","1","0","0","0","0","0","0","1","0",330.65,7.939666667,0.14929605,4616.5,25.13524237,0.164131414,0.1149563,0.103190707,0.318521042,0.11951251,1.300173048,5.75
"550","2","0","0","0","0","0","0","0","0","0","1","0",0.073285415,7.485,7.9e-05,2.444,0.013306733,8.69e-05,6.09e-05,5.46e-05,0.000168627,6.33e-05,0.000688319,10.82
"686","1","0","0","1","0","0","0","0","0","0","0","0",4.175979276,7.415666667,0.004503783,139.265,0.758249654,0.004951318,0.003467863,0.003112933,0.009608758,0.003605309,0.039222051,0.058
"282","4","0","0","0","0","0","0","0","0","0","1","0",331.887,7.485,0.120995062,3741.383,20.37053363,0.133018191,0.093164853,0.08362958,0.258141279,0.096857375,1.053708511,32.353
"30","4","0","1","1","0","0","0","0","0","0","1","0",342.622033,7.5675,0.954634484,29519,160.7207234,1.049495332,0.735057947,0.659825948,2.03669937,0.764191438,2.618316,16.467
"655","2","0","1","1","0","0","0","0","0","0","1","0",80.06491585,7.485,0.086349808,2670.09,14.53771457,0.094930282,0.066488393,0.059683413,0.184226113,0.069123612,0.75199373,23.76
"625","1","0","1","0","0","0","0","0","0","0","0","0",23.41481011,7.485,0.025252813,780.862,4.251522935,0.027762154,0.019444386,0.017454284,0.053876525,0.02021505,0.219918927,8.724
"69","4","0","1","1","0","0","0","0","0","0","1","0",105.2203445,7.485,0.113479874,3509,19.10528874,0.124756229,0.087378242,0.07843522,0.24210773,0.090841416,0.988261069,23.522
"29","4","0","1","1","0","0","0","0","0","0","1","0",487.250686,7.931290323,0.649380414,20080,109.3286401,0.713908542,0.500015704,0.448839901,1.385444065,0.519833465,3.203618,23.3095
"681","2","0","0","0","0","0","0","0","0","0","1","0",0.003154092,7.122,3.4e-06,0.105186,0.000572701,3.74e-06,2.62e-06,2.35e-06,7.26e-06,2.72e-06,2.96e-05,4.338
"190","4","1","0","1","0","0","0","0","0","0","1","1",-7.48969816156519,7.48960585680069,-0.00973986021387791,114.98403537468,-1.65875387647347,-0.00337554711523896,-0.0139117985710876,0.00104363147126621,0.0244743215886682,0.00173907069776141,-0.264045920261542,33.5759982288755
"215","3","0","0","0","0","0","0","0","0","0","1","1",-3.29812061846371,7.48740952352707,-0.000474335649858714,-592.423749137183,1.83582301559315,0.0204311380766903,0.0144056748244529,0.0020410750822009,0.00677413753847977,0.00143696035200401,0.145364347470234,38.2746461824981
"314","4","0","1","1","0","0","0","0","0","0","1","0",328.515639387986,8.12880939237055,0.576561773459111,17828.3178198286,97.0690110366349,0.633854003539284,0.443946159490208,0.398508984432317,1.23008651019618,0.461541644774825,10.7561131042428,39.1904963142285
"4","5","0","0","1","0","0","0","0","0","0","1","0",141.297141842617,8.18816643027703,0.14702318447864,4619.39080603639,25.9560211449483,0.131593267855122,0.0990855250935286,0.0896924763571643,0.240425783769056,0.107570829059298,1.17077584329791,35.8976198221761
"511","4","0","0","0","0","0","0","0","0","1","1","1",65.6681236631003,7.4445028844742,0.0550030556418179,3435.471442828,13.6274788355021,0.124575574307136,0.287838761221598,0.17283898305175,0.255340923514355,1.4672328591351,0.963686175581885,32.790546208735
"6","4","0","1","1","0","0","0","0","0","0","1","0",435.037028003717,7.485,0.469186329331395,14508.0776731396,78.9914542720849,0.515808794293047,0.361268261010519,0.324293035310645,1.00100249557783,0.375586867375264,4.08599839040469,49.9148968578938
"715","4","0","1","1","0","0","0","0","0","0","1","0",479.550428667144,8.03878749425064,0.850961303126151,26313.2404317174,143.266473686843,0.935520275461538,0.655230749413501,0.588168935656127,1.81551408324217,0.681200346750616,7.12477592716386,45.662668441696
"8","3","0","0","0","0","0","0","0","0","1","1","0",274.944992512311,7.30311701625769,0.491297766270869,15191.8027298504,82.7141002066792,0.540117417627736,0.37829382139823,0.339576057550115,1.04817693917781,0.393287224304134,4.27856004783732,38.9494673317578
"9","3","0","0","0","0","0","0","0","0","1","1","0",100.918536925474,7.26416560255054,0.158986834470967,4916.15634367004,26.7667672957793,0.174785160078578,0.122418096349076,0.10988880125261,0.339196196525095,0.127270049154674,1.38456709144815,37.6282144549163
"10","3","0","1","0","0","0","0","0","0","0","1","0",7.58231041585516,7.485,0.00286891757339747,88.7120371632619,0.483006294035064,0.00315399766219669,0.00220903471209883,0.00198294324172362,0.0061207953328393,0.0022965876585792,0.0249845124242899,38.1335490041648
"1110","4","1","1","1","0","0","0","0","0","1","1","0",232.0614329339,6.32101164045849,0.250277665622446,7739.03157047117,42.1363444654901,0.27514744771553,0.192711021787681,0.172987358729497,0.533963912676009,0.200348984269831,2.17959065676968,37.5704300852641
"1210","4","0","1","0","0","0","0","0","0","1","0","0",88.6070191228182,7.70207518608379,0.101984561416106,3153.54442951086,23.7675096703805,0.702132949150857,0.078526978939884,0.070489869222567,0.217582640288728,0.0816393390982546,1.99596823090364,37.6
"13","4","0","1","0","0","0","0","0","0","1","0","0",91.4638342810214,7.72331600199099,0.0933438402191893,2886.35792705061,22.6470642247985,0.75649582298645,0.0718737196584176,0.0645175603218517,0.199147781804564,0.0747223826053122,1.82233273290951,39.0321690248791
"1410","4","0","1","0","0","0","0","0","0","0","1","0",14.8451621080167,7.49390841356422,0.00689262131506237,716.95589415387,-1.81782316351263,0.00511501532026487,-0.0158651268885315,0.0139861741367377,-0.00612318131281356,-0.00204319646583573,0.208236771791888,43.4315435135952
"15","4","0","0","0","0","0","0","0","0","0","1","0",49.9535842765193,7.485,0.0538748134017789,1665.90527733232,9.07027681430159,0.0592282872022079,0.0414830083032953,0.0372372886601144,0.114941164648088,0.043127157008379,0.469179062158367,55.5047659411277
"16","4","1","1","1","0","0","0","0","0","1","1","0",103.328774274361,7.06421429352633,0.111439820680188,3445.91790277811,18.7618285846223,0.122513457748777,0.0858074233903618,0.0770251717419652,0.237755304557365,0.0892083390066162,0.970494873789467,44.3264099342525
"17","3","0","0","0","0","0","0","0","0","0","1","0",136.114349167662,7.62743386923863,0.146798979438344,4539.2861371979,24.7148396556568,0.161386212801014,0.113033583802631,0.101464777684591,0.313193577314824,0.117513587438562,1.27842683693228,39.1624414590015
"1810","3","0","0","0","0","0","0","0","0","1","1","0",85.1785477237653,7.21375677672395,0.177743536103892,5496.1469906314,29.9246153399486,0.195405691556229,0.136860548202978,0.122853091006755,0.379213357793835,0.14228491716885,1.5479133948864,36.6056374015147
"19","3","0","0","0","0","0","0","0","0","1","1","0",111.133421713494,7.45551739919948,0.158492042654768,4900.85649342578,26.6834649147985,0.1742412012401,0.122037112132327,0.109546809962339,0.338140564770741,0.126873965125105,1.38025810144249,38.9910528282495
"20","4","0","1","1","0","0","0","0","0","0","1","0",530.581237343648,7.485,0.572230516124636,17694.387622399,96.3398075344833,0.629092354085991,0.440611139887186,0.3955152979927,1.22084583267781,0.458074444232741,4.98337829294548,39.8728213786229
"21","4","0","1","1","0","0","0","0","0","0","1","0",56.1367959261102,7.485,0.0605433920531776,1872.10959810973,10.1929878686857,0.0665595137931044,0.0466177389256609,0.0418464885082896,0.129168482890355,0.0484653990828564,0.527253642541892,45.3286668039535
"222","4","1","1","0","0","0","0","0","0","0","0","0",-18.0093285344992,7.48466125892911,0.00481750375935766,-35.96213024288,1.60304368909957,-0.0204983252588397,-0.00665197677714323,-0.0035701630598809,0.0136576024942893,0.00700388778846504,0.073922204969269,37.1179916382937
"23","5","1","0","1","0","0","0","0","0","0","1","0",442.572990590287,7.83593700160212,0.451415930982421,13958.5852869581,75.9996586866201,0.496272573232951,0.347585251336222,0.00114453933053068,0.96308959878686,0.361361541979224,8.00486705976155,58.3770478163892
"243","4","1","1","1","0","0","0","0","0","1","1","0",344.37444574566,6.92057739716689,0.371406964612728,11484.5654195555,62.5294780331188,0.408313214719366,0.285979236664634,0.256709721470015,0.792391583926778,0.297313816745679,3.23446819648815,39.0521042358973
"25","4","0","1","0","0","0","0","0","0","0","1","0",36.9457794643755,7.485,0.0398459290778627,1232.10716245278,6.70839643826843,0.0438053699955794,0.0306809227304727,0.027540779740315,0.0850107347339797,0.0159237174121663,0.347005853975312,407.657176038761
"26","4","0","1","1","0","0","0","0","0","0","1","0",127.307825436394,7.50319276041463,0.138973589811385,4297.3111184882,23.3973695492553,0.152783222968567,0.107008119769576,0.0960560107068071,0.296498216002768,0.11124930899904,1.29846125999299,59.3423987913663
"273","3","0","0","0","0","0","0","0","0","1","1","0",99.3107277864271,7.537028432662,0.206096805694304,6372.8806192376,34.6981260647114,0.226576389869645,0.158692250553337,0.142450353830279,0.43970466319122,0.164981903523818,1.79483323276648,40.5181718013156
"284","3","0","0","0","0","0","0","0","0","0","1","0",188.087358729202,7.55638718978223,0.20285173868282,6272.53735660286,34.1517917751337,0.223008864618756,0.156193584851681,0.140207422530052,0.432781357135494,0.16238420453352,1.76657294805162,81.0544535567165
"292","4","0","1","1","0","0","0","0","0","0","1","0",297.368309290458,7.70144244477008,0.355083871155308,10979.8262661808,59.7813482956026,0.390368116173523,0.273410635895174,0.24542749669452,0.757566490742921,0.284247068501969,2.75937515600972,49.8627710448392
"3010","3","0","0","0","0","0","0","0","0","1","1","0",101.051063194909,7.41474066331321,0.155799135343564,4817.58699973896,26.2300913843548,0.171280702921415,0.119963603570133,0.107685521824829,0.332395284705063,0.124718274239534,1.35680640595529,39.5188156883651
"31","4","0","1","1","0","0","0","0","0","0","1","0",92.483726546745,7.485,0.0997434639699216,3084.24571212148,16.7926488701031,0.109654848486747,0.0768013594921301,0.0689408638702172,0.212801290837226,0.0798453256717963,0.868634928386342,44.6716120528136
"3210","3","0","0","0","0","0","0","0","0","1","1","0",170.643795232027,7.38415918692195,0.177351791011037,5484.03353789096,29.8586617882923,0.19497501980626,0.136558908584546,0.122582324472099,0.378377575790377,0.14197132301827,1.54450180865687,39.9087259782525
"33","3","0","1","0","0","0","0","0","0","0","1","0",31.0638702542954,7.485,0.0334792629952252,1035.23848856155,5.63651474524452,0.0368060557498147,0.0257786600072438,0.0231402559711665,0.0714275406047693,0.0268003794336494,0.291560529135656,47.8983818306693
"345","4","0","1","0","0","0","0","0","0","1","0","0",38.2223636272291,7.5632345656708,0.0531145010274957,1642.39505264686,9.95157990489933,0.23128653858688,0.0408975752989803,0.0367117749110321,0.113319047748996,0.042518521543686,0.773451338003405,68.3323143169284
"351","4","0","1","1","0","0","0","0","0","0","1","0",405.937032578444,7.485,0.437802058093885,13537.6200642973,73.7076489602447,0.481305906960315,0.337102720901378,0.302600799615184,0.934044590761062,0.350463543725387,3.81268249600751,57.4374055766985
"36","4","0","1","1","0","0","0","0","0","0","1","0",516.741159233816,7.485,0.557304027171381,17232.8339716157,93.8268078523953,0.612682638380905,0.429117909240858,0.38519838134627,1.18900037635178,0.446125687281769,4.85338812338718,46.3579534260212
"372","4","0","0","0","0","0","0","0","0","0","1","0",32.986341109385,7.485,0.0307755080826963,951.633573187016,5.1813149592861,0.0338336320374325,0.023696799257002,0.0212714701132057,0.0656591179057448,0.0246360050805181,0.268014366548233,38.0911682253955
"381","3","0","0","0","0","0","0","0","0","0","1","0",136.160859982907,7.57639059635332,0.146849141906662,4540.83722972507,24.7232848126296,0.161441359146767,0.113072207264921,0.101499448370889,0.313300597280269,0.117553742609148,1.27886368042295,59.0325135307908
"39","5","1","0","0","0","0","0","0","0","0","1","0",1588.93519276133,8.7206276820108,1.70884629897646,53768.0967660556,285.591174076768,1.90667152248559,1.32574484896874,1.1898512876329,3.61539085644549,1.37193515956031,15.2209129842788,40.5872403712126
"40","4","0","1","0","0","0","0","0","0","0","1","0",13.113974018578,7.485,0.0141433874555237,437.338758446076,2.381157952972,0.0155487985887578,0.010890251529715,0.00977565139495538,0.0301747203282922,0.00597126506254193,0.123170381381049,225.500468479633
"41","3","0","1","0","0","0","0","0","0","0","1","0",24.7711594683106,7.485,0.0274000709265627,847.259029565998,4.61303174875524,0.0301227817069061,0.0210977500888815,0.0189384290757273,0.0584576687252039,0.0219339443759164,0.238618727080629,64.5049337226292
"42","4","0","1","1","0","0","0","0","0","0","1","0",84.0912658597455,7.485,0.0906922166136066,2804.36500394065,15.2687954248438,0.099704189786951,0.0698319991889375,0.0626848065598022,0.193490580482863,0.0725997401648759,0.789810417977942,41.833283765384
"43","5","1","0","1","0","0","0","0","0","0","1","0",409.477391853625,7.77560625039571,0.443294462434279,13707.45499459,74.6323412898853,0.487344084291939,0.341331810713412,0.00113667969925608,0.945762558480954,0.354860250584801,1.91727504316404,51.0930827069841
"44","5","1","0","1","0","0","0","0","0","0","1","0",434.717181005594,7.89739229503878,0.480217000982748,14849.1657118744,80.8485604193588,0.52793556984205,0.369761755263965,0.116709821430644,1.02453628017434,0.384416995357702,1.88552743254049,48.3350259800325
"452","4","0","1","0","0","0","0","0","0","0","1","0",11.4840646291684,7.485,0.0123855349140608,382.982805875016,2.08520863156932,0.0136162698910527,0.00953672399628215,0.00856065541757796,0.0264243656145575,0.00453045019281593,0.107861782905077,66.2659411847843
"461","4","0","1","1","0","0","0","0","0","0","1","0",156.183118299544,7.90211018637967,0.311306916451814,9626.16480395898,52.4111308220088,0.342241099639647,0.2397028674898,0.215169663844707,0.664168968587986,0.249203316713459,1.20951773002744,44.6770869781077
"477","4","0","0","0","0","0","0","0","0","0","1","0",13.6596863405842,7.48676917541231,0.016276891343646,572.940269489176,3.82160824520286,-0.00305976284211721,-0.014932276428815,-0.00472422318970267,0.00861353161062641,-0.00398437913464634,-0.0200131279443802,48.4679288506379
"487","4","1","0","0","0","0","0","0","0","0","1","0",5597.9234533275,7.57750418793575,6.03439443793027,186560.850323277,1014.30723874359,6.59110648558636,4.63748683512269,4.16741741616249,12.8440156786336,4.82098676178713,52.53001621039,44.4306547472081
"49","3","1","0","0","0","0","0","0","0","1","1","0",654.926993245458,7.34282579771018,0.706337097842119,21841.2021908049,118.917775486175,0.776524941035621,0.543871717556964,0.4882073215757,1.5069603562601,0.565427680727595,6.15127096868119,48.4367671582941
"50","3","0","0","0","0","0","0","0","0","0","1","1",86.6207836350629,7.106881924624,0.0897230064254983,2330.18349511873,14.5760070869578,0.104616081998617,0.0718430692764925,0.072121349853613,0.188128694324242,0.062730789105191,1.0768108392318,46.4836763420852
"5110","3","0","0","0","0","0","0","0","0","1","1","0",173.984088971189,7.45529652529363,0.215499878572186,6663.64038480892,36.2812122078595,0.236913834770125,0.16593251195274,0.148949586426996,0.459765987491373,0.17250912715831,1.87672167903997,46.7424214783497
"52","3","0","0","0","0","0","0","0","0","0","1","0",166.679850593834,7.61061885543354,0.179763795052792,5558.61700000618,30.2647428857603,0.197626700745084,0.138416124887186,0.124249457550519,0.383523552028712,0.143902147891235,1.56550720411659,53.3314587830864
"531","4","0","0","0","0","0","0","0","0","0","1","0",173.290705133789,7.485,0.185665618170952,5741.11187473528,31.2583642213945,0.20411498016115,0.142960463079231,0.128328689081048,0.396115008578112,0.148626597702932,1.61690434841885,110.128512690594
"54","3","1","0","0","0","0","0","0","0","1","1","0",691.839353593578,7.35442718289719,0.7461469848128,23072.1948565138,125.620103888143,0.820290687181738,0.57452488784743,0.515723189364486,1.59189419519789,0.597295767366576,6.49796294001655,52.2065850334256
"551","4","1","1","1","0","0","0","0","0","1","1","0",903.452050508048,7.11872356795199,0.974370740189041,30129.2802130353,164.043487634151,1.07119275530042,0.750254644247621,0.673467288212748,2.07880639732346,0.779990445471362,8.48549292700742,48.6329264176222
"56","4","0","1","1","0","0","0","0","0","0","1","0",383.96972662837,7.485,0.414110374462429,12805.030972865,69.7189552805895,0.455260010065035,0.318860387765461,0.286225539924664,0.883498713835652,0.331498188845925,3.60635896255819,58.7335879118452
"57","5","1","0","1","0","0","0","0","0","0","1","0",444.549034124968,7.83415067245835,0.468322251186232,14481.3588455124,78.845979518588,0.51485885417145,0.360602930245363,0.000842675905206706,0.999158997519697,0.374895166794426,4.01653891546662,46.6280762033723
"58","5","1","0","0","0","0","0","0","0","0","0","0",290.936191293812,7.485,0.562666917158205,17398.6640847056,94.7296953709785,1.4744908860886,0.433247274358103,0.388905112606446,1.20044202644272,0.450418717743478,2.58801357602166,60.3777069655959
"5910","5","1","0","1","0","0","0","0","0","0","1","0",410.128078040241,7.74002097083595,0.43933600886717,13585.0525610121,73.9659024658741,0.48299228449182,0.338283845707404,0.00104257696788711,0.937317253289748,0.351691481502221,3.42266370189354,51.5955291816778
"60","5","1","0","1","0","0","0","0","0","0","1","0",514.426467395874,7.7542261922345,0.479141288885055,14815.9027851317,80.6674553106823,0.52675296634357,0.36893346938779,0.00114892091949703,1.02224126441344,0.383555880937627,27.4367497139704,60.7959584145911
"61","4","0","0","0","0","0","0","0","0","0","1","0",334.752292047673,7.485,0.13463774709712,4163.23914955298,22.6673941441569,0.148016533532764,0.103669569542702,0.0930591553065592,0.287247757883917,0.107778437537874,1.17251843069542,55.7065416054099
"62","3","0","0","0","0","0","0","0","0","0","1","0",91.9112402617454,7.485,0.0991260394422035,3065.15383039434,16.6887001891635,0.108976070909854,0.0763259490094919,0.0685141105354284,0.211484023202118,0.0793510729157607,0.863257965540335,67.9019963068283
"63","4","0","1","1","0","0","0","0","0","0","1","0",529.753086278051,7.99867113710009,0.942661772059759,29148.782399028,158.705016842917,1.03633290626842,0.725839091562152,0.651550627613878,2.01115575594122,0.754607199557215,5.53368381823479,42.5836366597258
